,run_id,final_state,target_character,pe,branch_factor,exp_name,evaluator,total_iterations,n_self_alignment,feedback_type,total_timesteps,reward_feature,fewshot,problem,seed,Evaluation/llm_iteration,Evaluation/acc_imp_perc,Evaluation/exist_imp_perc,Evaluation/reach_imp_perc,Evaluation/path_length,Evaluation/fn_imp_perc,Evaluation/fp_imp_perc,Evaluation/tn_imp_perc,Evaluation/tp_imp_perc,Evaluation/solvability,Evaluation/playability
1907,n1n5q1ik,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-1,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,1,2,0.3222222030162811,1.0,1.0,26.0,0.1000000089406967,1.933333396911621,0.0,0.9666666984558104,0.9333333969116212,0.9666666984558104
1908,n1n5q1ik,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-1,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,1,3,0.3222222030162811,1.0,1.0,26.0,0.1000000089406967,1.933333396911621,0.0,0.9666666984558104,0.9333333969116212,0.9666666984558104
1909,n1n5q1ik,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-1,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,1,4,0.3222222030162811,1.0,1.0,26.0,0.1000000089406967,1.933333396911621,0.0,0.9666666984558104,0.9333333969116212,0.9666666984558104
1910,n1n5q1ik,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-1,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,1,5,0.3222222030162811,1.0,1.0,26.0,0.1000000089406967,1.933333396911621,0.0,0.9666666984558104,0.9333333969116212,0.9666666984558104
1911,n1n5q1ik,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-1,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,1,6,0.3222222030162811,1.0,1.0,26.0,0.1000000089406967,1.933333396911621,0.0,0.9666666984558104,0.9333333969116212,0.9666666984558104
1912,n1n5q1ik,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-1,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,1,7,0.3222222030162811,1.0,1.0,26.0,0.1000000089406967,1.933333396911621,0.0,0.9666666984558104,0.9333333969116212,0.9666666984558104
1913,n1n5q1ik,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-1,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,1,8,0.3222222030162811,1.0,1.0,26.0,0.1000000089406967,1.933333396911621,0.0,0.9666666984558104,0.9333333969116212,0.9666666984558104
1914,n1n5q1ik,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-1,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,1,9,0.3222222030162811,1.0,1.0,26.0,0.1000000089406967,1.933333396911621,0.0,0.9666666984558104,0.9333333969116212,0.9666666984558104
1915,w8158szo,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,1,1.0,1.0,1.0,26.000001907348633,0.0,0.0,2.0,1.0,1.0,1.0
1916,w8158szo,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,2,1.0,1.0,1.0,26.000001907348633,0.0,0.0,2.0,1.0,1.0,1.0
1917,w8158szo,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,3,1.0,1.0,1.0,26.000001907348633,0.0,0.0,2.0,1.0,1.0,1.0
1918,w8158szo,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,4,1.0,1.0,1.0,26.000001907348633,0.0,0.0,2.0,1.0,1.0,1.0
1919,w8158szo,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,5,1.0,1.0,1.0,26.000001907348633,0.0,0.0,2.0,1.0,1.0,1.0
1920,w8158szo,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,6,1.0,1.0,1.0,26.000001907348633,0.0,0.0,2.0,1.0,1.0,1.0
1921,w8158szo,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,7,1.0,1.0,1.0,26.000001907348633,0.0,0.0,2.0,1.0,1.0,1.0
1922,w8158szo,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,8,1.0,1.0,1.0,26.000001907348633,0.0,0.0,2.0,1.0,1.0,1.0
1923,w8158szo,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,9,1.0,1.0,1.0,26.000001907348633,0.0,0.0,2.0,1.0,1.0,1.0
1924,6psec576,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,1,0.1555555611848831,1.0,1.0,26.13333511352539,1.6000001430511477,0.9333333969116212,0.0,0.4666666984558105,0.4666666984558105,1.0
1925,6psec576,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,2,0.3333333134651184,1.0,1.0,26.000001907348633,0.0,2.0,0.0,1.0,1.0,1.0
1926,6psec576,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,3,0.3333333134651184,1.0,1.0,26.000001907348633,0.0,2.0,0.0,1.0,1.0,1.0
1927,6psec576,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,4,0.3333333134651184,1.0,1.0,26.000001907348633,0.0,2.0,0.0,1.0,1.0,1.0
1928,6psec576,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,5,0.3333333134651184,1.0,1.0,26.000001907348633,0.0,2.0,0.0,1.0,1.0,1.0
1929,6psec576,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,6,0.3333333134651184,1.0,1.0,26.000001907348633,0.0,2.0,0.0,1.0,1.0,1.0
1930,6psec576,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,7,0.3333333134651184,1.0,1.0,26.000001907348633,0.0,2.0,0.0,1.0,1.0,1.0
1931,6psec576,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,8,0.3444444239139557,1.0,1.0,26.000001907348633,0.0,1.9666668176651,0.0333333350718021,1.0,1.0,1.0
1932,6psec576,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,9,0.3333333134651184,1.0,1.0,26.000001907348633,0.0,2.0,0.0,1.0,1.0,1.0
1933,bnbe9am7,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,1,0.1666666716337204,0.9000000357627869,0.7666667103767395,27.08333396911621,1.3000000715255735,1.2000000476837158,0.0,0.5,0.5666667222976685,0.8000000715255737
1934,bnbe9am7,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,2,0.1666666716337204,0.9000000357627869,0.7666667103767395,27.08333396911621,1.3000000715255735,1.2000000476837158,0.0,0.5,0.5666667222976685,0.8000000715255737
1935,bnbe9am7,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,3,0.1888889074325561,0.9333333969116212,0.9000000357627869,26.142858505249023,0.9666666984558104,1.4666666984558103,0.0,0.5666667222976685,0.7333333492279053,0.9333333969116212
1936,bnbe9am7,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,4,0.1888889074325561,0.9333333969116212,0.9000000357627869,26.142858505249023,0.9666666984558104,1.4666666984558103,0.0,0.5666667222976685,0.7333333492279053,0.9333333969116212
1937,bnbe9am7,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,5,0.1888889074325561,0.9333333969116212,0.9000000357627869,26.142858505249023,0.9666666984558104,1.4666666984558103,0.0,0.5666667222976685,0.7333333492279053,0.9333333969116212
1938,bnbe9am7,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,6,0.1888889074325561,0.9333333969116212,0.9000000357627869,26.142858505249023,0.9666666984558104,1.4666666984558103,0.0,0.5666667222976685,0.7333333492279053,0.9333333969116212
1939,bnbe9am7,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,7,0.1888889074325561,0.9333333969116212,0.9000000357627869,26.142858505249023,0.9666666984558104,1.4666666984558103,0.0,0.5666667222976685,0.7333333492279053,0.9333333969116212
1940,bnbe9am7,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,8,0.1888889074325561,0.9333333969116212,0.9000000357627869,26.142858505249023,0.9666666984558104,1.4666666984558103,0.0,0.5666667222976685,0.7333333492279053,0.9333333969116212
1941,bnbe9am7,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,9,0.1888889074325561,0.9333333969116212,0.9000000357627869,26.142858505249023,0.9666666984558104,1.4666666984558103,0.0,0.5666667222976685,0.7333333492279053,0.9333333969116212
1942,hjnf6in4,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-5,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,5,1,0.1444444507360458,1.0,0.8666667342185974,26.307693481445312,2.4000000953674316,0.1666666716337204,0.2333333492279052,0.2000000178813934,0.2000000178813934,0.4333333671092987
1943,hjnf6in4,pe-got_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-5,1,got,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,5,2,0.0333333350718021,0.9666666984558104,0.3666666746139526,26.0,2.9000000953674316,0.0,0.0666666701436042,0.0333333350718021,0.0333333350718021,0.0666666701436042
1944,c3ofn559,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-1,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,1,1,0.1555555611848831,0.8000000715255737,0.7666667103767395,26.296297073364254,1.2666667699813845,1.2666667699813845,0.0,0.4666666984558105,0.6000000238418579,0.9000000357627869
1945,c3ofn559,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-1,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,1,2,0.055555559694767,0.7666667103767395,0.7000000476837158,26.296297073364254,2.1666667461395264,0.6666666865348816,0.0,0.1666666716337204,0.3333333432674408,0.9000000357627869
1946,c3ofn559,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-1,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,1,3,0.0777777805924415,0.9000000357627869,0.8000000715255737,26.153846740722656,1.9000000953674316,0.8666667342185974,0.0,0.2333333492279052,0.4333333671092987,0.8666667342185974
1947,c3ofn559,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-1,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,1,4,0.12222221493721,0.8333333730697632,0.8000000715255737,26.13793182373047,1.5666667222976685,1.0666667222976685,0.0,0.3666666746139526,0.5333333611488342,0.9666666984558104
1948,c3ofn559,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-1,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,1,5,0.0777777805924415,0.8666667342185974,0.7666667103767395,26.210527420043945,2.1000001430511475,0.6666666865348816,0.0,0.2333333492279052,0.3000000119209289,0.6333333849906921
1949,c3ofn559,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-1,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,1,6,0.0444444492459297,0.8333333730697632,0.7000000476837158,26.125,2.3333334922790527,0.5333333611488342,0.0,0.1333333402872085,0.2666666805744171,0.5333333611488342
1950,c3ofn559,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-1,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,1,7,0.0777777805924415,0.8666667342185974,0.7000000476837158,26.625,2.1666667461395264,0.6000000238418579,0.0,0.2333333492279052,0.3000000119209289,0.5333333611488342
1951,c3ofn559,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-1,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,1,8,0.1444444358348846,0.9333333969116212,0.8666667342185974,26.0,1.433333396911621,1.133333444595337,0.0,0.4333333671092987,0.5666667222976685,0.9666666984558104
1952,c3ofn559,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-1,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,1,9,0.1111111044883728,0.9333333969116212,0.8333333730697632,26.399999618530273,1.8000000715255735,0.8666667342185974,0.0,0.3333333432674408,0.4000000357627868,0.6666666865348816
1953,2vjsfi1x,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,1,0.4333333671092987,1.0,1.0,26.000001907348633,1.4000000953674316,0.3000000119209289,0.7666667103767395,0.5333333611488342,0.5333333611488342,1.0
1954,2vjsfi1x,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,2,0.3666666746139526,1.0,1.0,26.000001907348633,1.6000001430511477,0.3000000119209289,0.6333333849906921,0.4666666984558105,0.4666666984558105,1.0
1955,2vjsfi1x,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,3,0.6333333253860474,1.0,1.0,26.06896591186523,0.2000000178813934,0.9000000357627869,0.9666666984558104,0.9333333969116212,0.9000000357627869,0.9666666984558104
1956,2vjsfi1x,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,4,0.5,1.0,1.0,26.066667556762695,1.3000000715255735,0.2000000178813934,0.9333333969116212,0.5666667222976685,0.5666667222976685,1.0
1957,2vjsfi1x,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,5,0.4777778387069702,1.0,1.0,26.13793182373047,1.3000000715255735,0.2666666805744171,0.8666667342185974,0.5666667222976685,0.5666667222976685,0.9666666984558104
1958,2vjsfi1x,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,6,0.4666666984558105,1.0,1.0,26.85714340209961,1.3000000715255735,0.3000000119209289,0.8333333730697632,0.5666667222976685,0.5333333611488342,0.9333333969116212
1959,2vjsfi1x,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,7,0.5111111402511597,1.0,1.0,26.000001907348633,1.3000000715255735,0.1666666716337204,0.9666666984558104,0.5666667222976685,0.5666667222976685,1.0
1960,2vjsfi1x,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,8,0.5333333611488342,1.0,1.0,26.066667556762695,1.2000000476837158,0.2000000178813934,1.0,0.6000000238418579,0.6000000238418579,1.0
1961,2vjsfi1x,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-2,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,2,9,0.5555556416511536,1.0,1.0,26.000001907348633,1.2000000476837158,0.1333333402872085,1.0666667222976685,0.6000000238418579,0.6000000238418579,1.0
1962,74oh5tqo,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,1,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1963,74oh5tqo,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,2,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1964,74oh5tqo,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,3,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1965,74oh5tqo,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,4,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1966,74oh5tqo,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,5,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1967,74oh5tqo,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,6,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1968,74oh5tqo,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,7,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1969,74oh5tqo,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,8,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1970,74oh5tqo,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-3,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,3,9,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1971,b2jtep1i,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,1,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1972,b2jtep1i,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,2,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1973,b2jtep1i,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,3,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1974,b2jtep1i,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,4,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1975,b2jtep1i,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,5,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1976,b2jtep1i,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,6,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1977,b2jtep1i,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,7,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1978,b2jtep1i,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,8,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1979,b2jtep1i,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-4,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,4,9,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
1980,59wo81wu,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-5,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,5,1,0.0,1.0,0.4666666984558105,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
1981,59wo81wu,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-5,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,5,2,0.0333333350718021,1.0,0.5,26.0,2.9000000953674316,0.0,0.0666666701436042,0.0333333350718021,0.0333333350718021,0.0333333350718021
1982,59wo81wu,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-5,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,5,3,0.0,1.0,0.5,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
1983,59wo81wu,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-5,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,5,4,0.0,0.9666666984558104,0.3000000119209289,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
1984,59wo81wu,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-5,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,5,5,0.0,0.9666666984558104,0.3000000119209289,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
1985,59wo81wu,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-5,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,5,6,0.0,1.0,0.3000000119209289,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
1986,59wo81wu,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-5,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,5,7,0.0,0.9666666984558104,0.3000000119209289,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
1987,59wo81wu,pe-tot_it-9_fit-hr_exp-feedback_t-sce_chr-1_1_fb-gen_s-5,1,tot,2,feedback,hr,9,0,generic,10000000,array,False,dungeon3,5,8,0.0,1.0,0.3666666746139526,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
